facility_id,measure_id,value,footnote,start_date,end_date
500037,MSPB-1,0.98732,,01/01/2024,12/31/2024
500039,MSPB-1,0.950286,,01/01/2024,12/31/2024
500041,MSPB-1,0.865504,,01/01/2024,12/31/2024
500044,MSPB-1,0.967092,,01/01/2024,12/31/2024
500050,MSPB-1,0.895832,,01/01/2024,12/31/2024
500051,MSPB-1,0.915426,,01/01/2024,12/31/2024
500052,MSPB-1,,1.0,01/01/2024,12/31/2024
500053,MSPB-1,0.978631,,01/01/2024,12/31/2024
500054,MSPB-1,1.006949,,01/01/2024,12/31/2024
500058,MSPB-1,0.945172,,01/01/2024,12/31/2024
500060,MSPB-1,0.871571,,01/01/2024,12/31/2024
500064,MSPB-1,1.013481,,01/01/2024,12/31/2024
500072,MSPB-1,0.916736,,01/01/2024,12/31/2024
500077,MSPB-1,0.939094,,01/01/2024,12/31/2024
500079,MSPB-1,0.908452,,01/01/2024,12/31/2024
500084,MSPB-1,0.830915,,01/01/2024,12/31/2024
500088,MSPB-1,0.939641,,01/01/2024,12/31/2024
500108,MSPB-1,0.968666,,01/01/2024,12/31/2024
500119,MSPB-1,0.920631,,01/01/2024,12/31/2024
500124,MSPB-1,0.962479,,01/01/2024,12/31/2024
500129,MSPB-1,0.918293,,01/01/2024,12/31/2024
500139,MSPB-1,0.897135,,01/01/2024,12/31/2024
500141,MSPB-1,0.945266,,01/01/2024,12/31/2024
500150,MSPB-1,0.857261,,01/01/2024,12/31/2024
500151,MSPB-1,0.932016,,01/01/2024,12/31/2024
500152,MSPB-1,0.952572,,01/01/2024,12/31/2024
500154,MSPB-1,0.869548,,01/01/2024,12/31/2024
510001,MSPB-1,1.026595,,01/01/2024,12/31/2024
510002,MSPB-1,0.92521,,01/01/2024,12/31/2024
510006,MSPB-1,0.974582,,01/01/2024,12/31/2024
510007,MSPB-1,0.988767,,01/01/2024,12/31/2024
510008,MSPB-1,0.91619,,01/01/2024,12/31/2024
510012,MSPB-1,0.999833,,01/01/2024,12/31/2024
510013,MSPB-1,0.970321,,01/01/2024,12/31/2024
510022,MSPB-1,1.007443,,01/01/2024,12/31/2024
510023,MSPB-1,0.998273,,01/01/2024,12/31/2024
510024,MSPB-1,1.077378,,01/01/2024,12/31/2024
510029,MSPB-1,0.965826,,01/01/2024,12/31/2024
510030,MSPB-1,0.946353,,01/01/2024,12/31/2024
510038,MSPB-1,1.045788,,01/01/2024,12/31/2024
510046,MSPB-1,1.06039,,01/01/2024,12/31/2024
510048,MSPB-1,0.917788,,01/01/2024,12/31/2024
510050,MSPB-1,0.994234,,01/01/2024,12/31/2024
510055,MSPB-1,1.077364,,01/01/2024,12/31/2024
510058,MSPB-1,0.994338,,01/01/2024,12/31/2024
510062,MSPB-1,1.031238,,01/01/2024,12/31/2024
510070,MSPB-1,1.028134,,01/01/2024,12/31/2024
510072,MSPB-1,0.990559,,01/01/2024,12/31/2024
510086,MSPB-1,0.944263,,01/01/2024,12/31/2024
510091,MSPB-1,,1.0,01/01/2024,12/31/2024
510093,MSPB-1,1.134643,,01/01/2024,12/31/2024
520002,MSPB-1,0.907224,,01/01/2024,12/31/2024
520004,MSPB-1,0.900878,,01/01/2024,12/31/2024
520008,MSPB-1,1.047769,,01/01/2024,12/31/2024
520009,MSPB-1,0.85284,29.0,01/01/2024,12/31/2024
520011,MSPB-1,0.856752,,01/01/2024,12/31/2024
520019,MSPB-1,0.8907,,01/01/2024,12/31/2024
520021,MSPB-1,0.983528,,01/01/2024,12/31/2024
520028,MSPB-1,0.904171,,01/01/2024,12/31/2024
520030,MSPB-1,0.945032,,01/01/2024,12/31/2024
520033,MSPB-1,0.925503,,01/01/2024,12/31/2024
520034,MSPB-1,0.853578,,01/01/2024,12/31/2024
520035,MSPB-1,0.829817,,01/01/2024,12/31/2024
520037,MSPB-1,0.989046,,01/01/2024,12/31/2024
520038,MSPB-1,0.84208,,01/01/2024,12/31/2024
520041,MSPB-1,0.808799,,01/01/2024,12/31/2024
520044,MSPB-1,0.871574,,01/01/2024,12/31/2024
520045,MSPB-1,0.951798,,01/01/2024,12/31/2024
520049,MSPB-1,0.942874,,01/01/2024,12/31/2024
520051,MSPB-1,0.981565,29.0,01/01/2024,12/31/2024
520057,MSPB-1,0.840857,,01/01/2024,12/31/2024
520059,MSPB-1,0.867235,,01/01/2024,12/31/2024
520062,MSPB-1,1.045419,,01/01/2024,12/31/2024
520063,MSPB-1,0.919001,,01/01/2024,12/31/2024
520066,MSPB-1,0.918208,,01/01/2024,12/31/2024
520070,MSPB-1,0.951494,,01/01/2024,12/31/2024
520071,MSPB-1,0.915226,,01/01/2024,12/31/2024
520075,MSPB-1,0.994933,,01/01/2024,12/31/2024
520076,MSPB-1,0.858924,,01/01/2024,12/31/2024
520078,MSPB-1,,1.0,01/01/2024,12/31/2024
520083,MSPB-1,0.926148,,01/01/2024,12/31/2024
520087,MSPB-1,1.069925,,01/01/2024,12/31/2024
520088,MSPB-1,0.884035,,01/01/2024,12/31/2024
520089,MSPB-1,0.928602,,01/01/2024,12/31/2024
520091,MSPB-1,0.93748,,01/01/2024,12/31/2024
520095,MSPB-1,0.8624,,01/01/2024,12/31/2024
520096,MSPB-1,,1.0,01/01/2024,12/31/2024
520097,MSPB-1,1.035351,,01/01/2024,12/31/2024
520098,MSPB-1,0.933509,,01/01/2024,12/31/2024
520100,MSPB-1,0.961711,,01/01/2024,12/31/2024
520102,MSPB-1,0.841796,,01/01/2024,12/31/2024
520103,MSPB-1,0.907656,,01/01/2024,12/31/2024
520107,MSPB-1,0.876355,,01/01/2024,12/31/2024
520109,MSPB-1,0.782578,,01/01/2024,12/31/2024
520113,MSPB-1,0.841767,,01/01/2024,12/31/2024
520116,MSPB-1,0.968919,,01/01/2024,12/31/2024
520136,MSPB-1,,1.0,01/01/2024,12/31/2024
520138,MSPB-1,0.96,,01/01/2024,12/31/2024
520139,MSPB-1,0.893697,,01/01/2024,12/31/2024
520160,MSPB-1,0.9158,,01/01/2024,12/31/2024
520177,MSPB-1,0.962765,,01/01/2024,12/31/2024
520189,MSPB-1,0.944843,,01/01/2024,12/31/2024
520193,MSPB-1,0.922609,,01/01/2024,12/31/2024
520194,MSPB-1,0.734578,,01/01/2024,12/31/2024
520196,MSPB-1,1.076787,,01/01/2024,12/31/2024
520198,MSPB-1,0.808596,,01/01/2024,12/31/2024
520202,MSPB-1,0.926275,,01/01/2024,12/31/2024
520206,MSPB-1,0.902679,,01/01/2024,12/31/2024
520207,MSPB-1,0.852203,,01/01/2024,12/31/2024
520208,MSPB-1,0.904668,,01/01/2024,12/31/2024
520210,MSPB-1,0.912825,,01/01/2024,12/31/2024
520212,MSPB-1,0.919947,,01/01/2024,12/31/2024
520213,MSPB-1,0.712748,,01/01/2024,12/31/2024
520214,MSPB-1,,1.0,01/01/2024,12/31/2024
520215,MSPB-1,,1.0,01/01/2024,12/31/2024
530002,MSPB-1,0.93279,,01/01/2024,12/31/2024
530006,MSPB-1,0.922946,,01/01/2024,12/31/2024
530008,MSPB-1,0.952831,,01/01/2024,12/31/2024
530012,MSPB-1,1.039839,,01/01/2024,12/31/2024
530014,MSPB-1,0.988459,,01/01/2024,12/31/2024
530015,MSPB-1,0.808021,,01/01/2024,12/31/2024
530025,MSPB-1,0.968938,,01/01/2024,12/31/2024
530034,MSPB-1,1.126015,,01/01/2024,12/31/2024
670005,MSPB-1,0.99914,,01/01/2024,12/31/2024
670006,MSPB-1,1.007365,,01/01/2024,12/31/2024
670008,MSPB-1,0.897588,,01/01/2024,12/31/2024
670023,MSPB-1,1.131756,,01/01/2024,12/31/2024
670025,MSPB-1,0.986568,,01/01/2024,12/31/2024
670031,MSPB-1,1.025434,,01/01/2024,12/31/2024
670034,MSPB-1,0.994574,,01/01/2024,12/31/2024
670041,MSPB-1,1.148475,29.0,01/01/2024,12/31/2024
670043,MSPB-1,0.964229,,01/01/2024,12/31/2024
670044,MSPB-1,0.960307,,01/01/2024,12/31/2024
670047,MSPB-1,1.016254,,01/01/2024,12/31/2024
670049,MSPB-1,0.877498,,01/01/2024,12/31/2024
670053,MSPB-1,1.155552,,01/01/2024,12/31/2024
670054,MSPB-1,0.928393,,01/01/2024,12/31/2024
670055,MSPB-1,1.043071,,01/01/2024,12/31/2024
670056,MSPB-1,1.063409,29.0,01/01/2024,12/31/2024
670059,MSPB-1,1.175093,,01/01/2024,12/31/2024
670060,MSPB-1,1.020691,,01/01/2024,12/31/2024
670062,MSPB-1,0.757856,,01/01/2024,12/31/2024
670067,MSPB-1,0.942564,,01/01/2024,12/31/2024
670068,MSPB-1,1.067108,,01/01/2024,12/31/2024
670069,MSPB-1,1.092937,,01/01/2024,12/31/2024
670071,MSPB-1,0.978428,,01/01/2024,12/31/2024
670073,MSPB-1,1.029443,,01/01/2024,12/31/2024
670075,MSPB-1,1.086982,,01/01/2024,12/31/2024
670076,MSPB-1,0.955639,,01/01/2024,12/31/2024
670077,MSPB-1,1.008345,,01/01/2024,12/31/2024
670078,MSPB-1,0.817421,,01/01/2024,12/31/2024
670080,MSPB-1,1.00852,,01/01/2024,12/31/2024
670082,MSPB-1,1.055036,,01/01/2024,12/31/2024
670085,MSPB-1,1.0619,,01/01/2024,12/31/2024
670088,MSPB-1,0.991452,,01/01/2024,12/31/2024
670090,MSPB-1,1.110993,,01/01/2024,12/31/2024
670098,MSPB-1,1.106292,,01/01/2024,12/31/2024
670102,MSPB-1,1.199514,,01/01/2024,12/31/2024
670103,MSPB-1,0.969429,,01/01/2024,12/31/2024
670106,MSPB-1,0.99198,,01/01/2024,12/31/2024
670107,MSPB-1,,1.0,01/01/2024,12/31/2024
670108,MSPB-1,1.012944,,01/01/2024,12/31/2024
670109,MSPB-1,,1.0,01/01/2024,12/31/2024
670112,MSPB-1,0.9828,,01/01/2024,12/31/2024
670115,MSPB-1,,1.0,01/01/2024,12/31/2024
670120,MSPB-1,0.973208,,01/01/2024,12/31/2024
670122,MSPB-1,1.006142,,01/01/2024,12/31/2024
670124,MSPB-1,0.667389,,01/01/2024,12/31/2024
670128,MSPB-1,1.052265,,01/01/2024,12/31/2024
670131,MSPB-1,0.851523,,01/01/2024,12/31/2024
670132,MSPB-1,1.044176,,01/01/2024,12/31/2024
670134,MSPB-1,0.592615,,01/01/2024,12/31/2024
670135,MSPB-1,,1.0,01/01/2024,12/31/2024
670136,MSPB-1,0.926515,,01/01/2024,12/31/2024
670260,MSPB-1,1.088705,,01/01/2024,12/31/2024
670265,MSPB-1,1.050754,,01/01/2024,12/31/2024
670266,MSPB-1,1.103991,,01/01/2024,12/31/2024
670267,MSPB-1,,1.0,01/01/2024,12/31/2024
670285,MSPB-1,,1.0,01/01/2024,12/31/2024
670300,MSPB-1,1.119109,,01/01/2024,12/31/2024
670309,MSPB-1,1.143823,,01/01/2024,12/31/2024
670314,MSPB-1,,1.0,01/01/2024,12/31/2024
670320,MSPB-1,,1.0,01/01/2024,12/31/2024
670321,MSPB-1,,1.0,01/01/2024,12/31/2024
670322,MSPB-1,,1.0,01/01/2024,12/31/2024
670326,MSPB-1,,1.0,01/01/2024,12/31/2024
670331,MSPB-1,,1.0,01/01/2024,12/31/2024
670333,MSPB-1,0.988634,,01/01/2024,12/31/2024
